Fednum,EDA - Fundraising Report,EDA - Financial Report,EDA - Daily Notification,EDA - Dashboard
59003,docs.google.com/spreadsheets/d/1jgBhYQy9EiTCNxivZK79gLG_o15Wf2A6pkbLrToVwFk,https://drive.google.com/drive/u/0/folders/1gVGGkr7mLdklNvS8reUPDljgGLR0otD_,https://docs.google.com/spreadsheets/d/1T8vUkt66Fvq3Exnc_-KWrtVLWToqUl92MEmG-E6L8WA,https://docs.google.com/spreadsheets/d/1Vx4gVdBZl2VNPv28S5GS_mdo2juLjHhxFW0i9Eka-10
59004,docs.google.com/spreadsheets/d/1aN-VGQr0bIxh2fiOSu7AdAiRsTDKtVHZ7VMR7alqyqY,https://drive.google.com/drive/u/0/folders/1Eq5jqN72FzvC3GmmxGg1642m8vC29C-6,https://docs.google.com/spreadsheets/d/1nKeCrLFRK2CaxQD6rRnnLKyUdvRxTAm2V5E-6_De0aQ,https://docs.google.com/spreadsheets/d/16kds-3l8WRPWgUriOCv457GvKVIXD_Zne5_h5CpAhDs
59005,docs.google.com/spreadsheets/d/1nkIvj72pb4IfNZfKtr9GnN5Od7-ngtRAMJ-AIXRBT0o,https://drive.google.com/drive/u/0/folders/1hLTLhY2yfE30XsE5ZiCtFVZl-poQ4EMJ,https://docs.google.com/spreadsheets/d/17HNLZ8x28epII9AGlIlM66zyoGcWrArWSmSisEGfqrw,https://docs.google.com/spreadsheets/d/1kyut7VROdF2ETiDuifGfylgwrYHTLYUh4uoaR1iyWUA
59006,docs.google.com/spreadsheets/d/1wQ0DFww7xkBCkHsVG0MQXse8KbO2C50aRH0DZy0dlmg,https://drive.google.com/drive/u/0/folders/1ek2jjEEXphcsxRvh_MoNnw-PAG0LC7IM,https://docs.google.com/spreadsheets/d/1F3srZdNFQ3CKCZ7GbTiudsR8VGhfUVRy1xYziyW3lVQ,https://docs.google.com/spreadsheets/d/1jhvGI18Jy6sbi_Brb4cIifK0Up5PK102iGTMTscDZvQ
59007,docs.google.com/spreadsheets/d/1lYv-Dfr_yX1OYPGupOWz68q2dgbnYaodFAWe_3ymirs,https://drive.google.com/drive/u/0/folders/11VTAdZjUR_KaoVu-5cfIDf_TnHVNMVmR,https://docs.google.com/spreadsheets/d/1pURZpPtUumCMNbgN4NMD_pixwA_g7utJe--JyWumrmk,https://docs.google.com/spreadsheets/d/13LQ-xmOLm1Xt-HBHTojT-k1Ln5It9Bc3L8xaWEUFBro
59008,docs.google.com/spreadsheets/d/1j8HMvBhofii5twzQp5GCgCDMsWzIens-0vECyJwfljs,https://drive.google.com/drive/u/0/folders/1FnmyWtVymz622wzSKN_ni4rIrIfV6KyJ,https://docs.google.com/spreadsheets/d/1Apxfj0OdAsilTdgwcoB68tODvAU-5vSLFYe_XKsHCTM,https://docs.google.com/spreadsheets/d/1ML0poOJkmENxx3z-14niCXR1UN1RpVMt-2WUoCyEekM
59009,docs.google.com/spreadsheets/d/1Iwr_K-kgsieAW-0RqwRI41FgZ2O0OtLpZ0WKRFx6Y4A,https://drive.google.com/drive/u/0/folders/1q1cTW3MPLNE7VUyIlCn02MvVN8ZV5Li8,https://docs.google.com/spreadsheets/d/1EDUaI8uI2mlmySHNAl6glvjpni2KTtGR8olyfRDTrLQ,https://docs.google.com/spreadsheets/d/1NJLIi1sxAca5Sl_YSs-hfdeFWadImiXZD8kBm7i0AAA
59010,docs.google.com/spreadsheets/d/12nXgz43bwYT_3pCl26wBu06IxJLwSeWFv5X2nXVvvPQ,https://drive.google.com/drive/u/0/folders/1tliRBDFc_xAWdnINqAnHJ93o9eMeuD97,https://docs.google.com/spreadsheets/d/1jBzKeaSsUbJjEiW8Kz6HuUMuP9qxPXf1EQ8fAjfaZrs,https://docs.google.com/spreadsheets/d/1BHsZ_Ik8uYduYtbjl502jrsrPQ0H8FoI-TvujL7kCC0
59011,docs.google.com/spreadsheets/d/1E5bx9KSEGMwhSpyeU96vfMT0ki3uNc9V1RAh_KCT5b8,https://drive.google.com/drive/u/0/folders/1xhnjYVWgeI12Q6IDJt1mkVngOrDQMP4S,https://docs.google.com/spreadsheets/d/1RlfMjxpeN5Ly5M4U6IlGtuWW43AtJsJo4NNgEAEsjCc,https://docs.google.com/spreadsheets/d/1S50-ik1tcm-dNg4qMtqzD4ftDovQVBoBjH7jfgxevdo
59012,docs.google.com/spreadsheets/d/1Vomlhjzof0tlbyPU8927VnWxsWeigoU5VcQb79rhg1M,https://drive.google.com/drive/u/0/folders/1LIK7vwxKctbfdCjg8mjhPulyuNFjtVi9,https://docs.google.com/spreadsheets/d/1ayq1ziLVKSLl-EZLTknM1L83hLtf5vP1UzeBCBhBa78,https://docs.google.com/spreadsheets/d/1rF3mg52oSj19T8E_3snmRUjh1zi5y-A6JFflD8aY8Hw
59013,docs.google.com/spreadsheets/d/1KK3lf2r-9QKuTVCTRuCmtDVozPFtol_vWsgtjPsSM5o,https://drive.google.com/drive/u/0/folders/1qR0bQgWHNzvnRkPgVABu9PZgf-EOOOXX,https://docs.google.com/spreadsheets/d/1M0O2nlIfFV98Kg-faxGjEUq0GHzcTIAiURPFLAQh8MQ,https://docs.google.com/spreadsheets/d/1Gynfvvcpn_iVzPqdAVxkATJ83q2UNNFo-BmBJg1VWAk
59014,docs.google.com/spreadsheets/d/1e5wpSO1rQzYD1eQYn_fP2QiW86Zn4gw_5mWeFDzQLYU,https://drive.google.com/drive/u/0/folders/1N1zRhHjC1bPJZ2S0yqCiT2HFf_ScHTki,https://docs.google.com/spreadsheets/d/1PqqeNE5qSrio9FSRYUELY2nqgEYBAcZ0ckREd2hITdI,https://docs.google.com/spreadsheets/d/1TTkASc5GVfI_zIOtK89iJUr5gxmRsMLMfRSavYNlSWQ
59015,docs.google.com/spreadsheets/d/1iODIMHsTIl87N_wCzZK6MGvX3c6vOw3HoTEZqapjgMk,https://drive.google.com/drive/u/0/folders/1oiVgkBF88T2N23i_4bTfEJsj8jUCo_kc,https://docs.google.com/spreadsheets/d/1oSeVnMvnYERRzkWfFNCKEbiVIq9sJq-9zK4QTi-dnzM,https://docs.google.com/spreadsheets/d/10wXYepu1po6fM_Ir2A3QRiv9cp2EWJVDOmJQV7i-BtY
59016,docs.google.com/spreadsheets/d/1-_dJuYh5dxrxAcAnt_5EKNkpOZWBLu3ckwrf-RLQHm4,https://drive.google.com/drive/u/0/folders/1CyK__OCWx5HvTkLyOjQ9fCZRPggOFsK4,https://docs.google.com/spreadsheets/d/1FEaXIXoN_3H8r54dbAAahaI8Lx9m651UWU2zCwn8U6o,https://docs.google.com/spreadsheets/d/1XfuhyV8eY5V4kpXxEMUdh2mgGp3tDohbY88hYAyfsGY
59017,docs.google.com/spreadsheets/d/1gzb6idCeE8N544w6YJ0WBNGbx-jvgPJ1W43b_SIjf50,https://drive.google.com/drive/u/0/folders/1GSN3ntvmhw1fBK1WsOA5PWX00V7uAoYE,https://docs.google.com/spreadsheets/d/1aWQYE--pwG8Y8G6moLLErlGyvcn5Mji_BctguMzkyeU,https://docs.google.com/spreadsheets/d/1W9VUJ7F2J_RH7k1QSHITPgG6xlykRKKEV1of35RWiVc
59018,docs.google.com/spreadsheets/d/1EPcNiQkSkOb2ynJOrWAktn934I__TR6Q_fKqr9t0sHw,https://drive.google.com/drive/u/0/folders/1gGG_BkrN7AyE7Z-QZz0UkTrHAIJNZYJk,https://docs.google.com/spreadsheets/d/1fB7-VlVy1VbNkF2efrivwz8Ohaj2EoN6wRkyPecm7Wg,https://docs.google.com/spreadsheets/d/1TSh4A3D1Dy0C13Q_wqjcVHQyoVp-m05dsWAZhEyOY6c
59019,docs.google.com/spreadsheets/d/1sEanHkz1NjzvWO1lCuCWw9Bu87F8VxKytxHp3nSyrck,https://drive.google.com/drive/u/0/folders/1APfEMehFDysUkN7bUO1QeRn9pGZcxoY_,https://docs.google.com/spreadsheets/d/1C0vzo1Xwx662J1_StRdehPd7UCnwH7SgOwNKDmmSdpg,https://docs.google.com/spreadsheets/d/1VJ7LA2nQhD66uxBncTfFk2CNnE3gdGG0XPvI74wcjl8
59020,docs.google.com/spreadsheets/d/1lZi60zqPlKe5sCHuiwdf9ptp54mquGGtPzi5MEGA5ZU,https://drive.google.com/drive/u/0/folders/13RtdMfyb_g6hWAhaVX9RLS-L3UMOAiHv,https://docs.google.com/spreadsheets/d/1qjYZmU6CEs6_EkrbkFoEbre6aP8SWKvQoLbz8U6hF94,https://docs.google.com/spreadsheets/d/1AijiU9BbTm8Bt0T5l1KehvfWJaoU-UviEzGuw1fy43E
59021,docs.google.com/spreadsheets/d/1Ee-ztQI4Nw1BacrN5QtgU4OWIX4obVDHD6v0OBSGbNE,https://drive.google.com/drive/u/0/folders/1jwQ-RvonlX-RtZH5NwXt8uOKLO6UX1HC,https://docs.google.com/spreadsheets/d/1JeJeC0XNBxP9iNuGXyxxVQend0iQJ0QWlrlWNq9fGEc,https://docs.google.com/spreadsheets/d/1-724eWh3iWbXYM9YCdLcO5UeT5OJxcSTDbALzWwN-7s
59022,docs.google.com/spreadsheets/d/1QWLJgwjSeLh-XqkN2QX3UnQl8UqXBC1L6Yc8sP_jjvY,https://drive.google.com/drive/u/0/folders/1EMvZGlrR-K01aDOqC-UTw6PlTvso1mdj,https://docs.google.com/spreadsheets/d/1XbXGk9LzmQzYrC8QZ3V5G3gO6nmv43pS_dpsMaRlAq0,https://docs.google.com/spreadsheets/d/1EE0xIRTcDUaL9UvdhTHXfGJ5gdvbOULZ0a42XE1GcvY
59023,docs.google.com/spreadsheets/d/1pUtlYHavb9U5C6KL3pixbY3UZqgmHsXumfOswbyBuTE,https://drive.google.com/drive/u/0/folders/1UCVDt5Hm7ZOMB7TjK33NHfW1OneQ2TQo,https://docs.google.com/spreadsheets/d/10LA79fUyu8mZFEs1C7R7wSSWQMBTC7KI96a1aLrIpfc,https://docs.google.com/spreadsheets/d/1QC0uczOL7VyOvjad2U7NHZmVpvLQEM_HTYo4nYYjr3w
59024,docs.google.com/spreadsheets/d/1F5orIkGRqaZlKHuBGWRyKMp63vBHJrwtyduiDvCqLj4,https://drive.google.com/drive/u/0/folders/1p8A8F5Zy5027V60Dv637H-obNhTGVUP9,https://docs.google.com/spreadsheets/d/16goUFC5aC8PDMK2DVn-Z1XLXDpZAPrN4o12qACmokN8,https://docs.google.com/spreadsheets/d/1HlmF6rlPOaW9dTEt3mRw61qCBRJkfreFkeEhI1YsVAo
59025,docs.google.com/spreadsheets/d/1p2iN3Fhz7xcWI-lQANSBeXcqvdSZD3d6EGRXyU_rwJA,https://drive.google.com/drive/u/0/folders/1_nt1WqGQ4hZbzFPWoDR5yWrSeNvKDSJg,https://docs.google.com/spreadsheets/d/160GFlqezIuMHEQSQLVAc3d8e8Ylr1qRIC_9qDFz7XRQ,https://docs.google.com/spreadsheets/d/1x6PK-4kkD3nVaHE1QqEVFo5ijkfSpQIyfsVHBG9ZUF0
59026,docs.google.com/spreadsheets/d/1tPn2_AWBpj30HfW7eWro2V4BkuweXsE4kC8alpzshjM,https://drive.google.com/drive/u/0/folders/1jNVPfRrojlWycRTxjOyB83n6bpuVtm1-,https://docs.google.com/spreadsheets/d/1LrpEneD3EIxJt9DVc66Au8dgVu1uFcwzDOXP3VLzhyY,https://docs.google.com/spreadsheets/d/18M4PI1C3UCCYv3D6ai82MyB2hrQHruJC9PVm-0TP-Ms
59027,docs.google.com/spreadsheets/d/1v5rpWFNeFXrCupVQUSXur-l3Vz6blXjnKR0MXdZgWbQ,https://drive.google.com/drive/u/0/folders/1vzilPIMXgw2U9ZmSh28WiVtdbGHrFr0s,https://docs.google.com/spreadsheets/d/1hFvysxW9tzqn2j6ZPFs7MNL2JKpGJJL6pjnlmtZRAfA,https://docs.google.com/spreadsheets/d/17NchlE4amak2K9Y-5BKpYNL7S8QO9m-D3RZ9Qqmy3rE
59028,docs.google.com/spreadsheets/d/13HxAu2yV9FnhRvQArYmCFGz_-zOZNoiDoY1BIL_sKZw,https://drive.google.com/drive/u/0/folders/17X5EGmjvmefOY-WjCdeovKBfP86SM7BZ,https://docs.google.com/spreadsheets/d/1j-wuJJplVS0_W3nYJN4Ty-LystB8DPUrvQW74UQxDQE,https://docs.google.com/spreadsheets/d/1mUw9IRUeH8u8XlsiQia9_FO3qhQhoWVp88UTBuYjgGA
59029,docs.google.com/spreadsheets/d/12x0zu_C4K_BgAuGWbYdc-pKQD4CmRNnW-DM5RuCTFiQ,https://drive.google.com/drive/u/0/folders/1RQmGdU4TCWOmsAv5UaENDOeKjgIKVJ2l,https://docs.google.com/spreadsheets/d/1IEpSloMb-zGfbDikLNHuFIotcyiQcNagyJftDBiEBcI,https://docs.google.com/spreadsheets/d/1HmbWJDtMmjYtOS7a_DmzVJiWitgYGo5L7b-wmpNyMiY
59030,docs.google.com/spreadsheets/d/1XwBusimtc_sPjNg30oqUBZUKGxDOGKQro-1b6VPd3us,https://drive.google.com/drive/u/0/folders/192VAM43yK-R0scTvrAZ3Z-P36bPhJbw6,https://docs.google.com/spreadsheets/d/1FDLNE1y_LgE2f5kKKaE1LhFn-iFghdsKXuQnA81jPXw,https://docs.google.com/spreadsheets/d/14vmBF2tOHBJsypuFFXgdjHYoRHvKjeVAJvVYsiWAz_o
59031,docs.google.com/spreadsheets/d/1ghFzumpBZqdVLkcAPL4psCCh460j5z_NNrwfV22phA4,https://drive.google.com/drive/u/0/folders/1boBQYzGbrIJgAWm1eMMHhBzEzKVexC3j,https://docs.google.com/spreadsheets/d/1WwmO__BmdK7L9Ur0RP6x7nmNbcgKgb8KY0SIzOiJjuo,https://docs.google.com/spreadsheets/d/18dwSSrcXpQR8-5LELUKa0kCbZyMm_wj1UKI1HB4GRRI
59032,docs.google.com/spreadsheets/d/1EfzB1i2sh03B8q04ZJ7G_CNdfLLFMEdmoEK-IWBwR7U,https://drive.google.com/drive/u/0/folders/1fzOSONdUt8md5ULEFq1bBFvYw7WPQ9Db,https://docs.google.com/spreadsheets/d/1nHhbdzuy5I4h_j0u_Q0B-cwYOkWwtirEVhTlKZ5JT4k,https://docs.google.com/spreadsheets/d/18_cH-qemzjY5jFMN9lR2Qswz0LO4hFMByfrHet_SXz4
59033,docs.google.com/spreadsheets/d/1FMsTmMK1ZkemCEbtxNjjWRi5YhrtckTyOtizLusfN84,https://drive.google.com/drive/u/0/folders/19BfzJvR1OUkyV-gxRHUhL2PqUojWgl5_,https://docs.google.com/spreadsheets/d/1QWuttTXKydXRkscz9Lg5oLcurV06ftD7wcyumnge1cI,https://docs.google.com/spreadsheets/d/1V37NtBgV61ugMLoVXAEdmp-v0hGDvzIZiFz4iw1ERZQ
59034,docs.google.com/spreadsheets/d/13jtBUcTOMWfvDBBn8o76fbPkV543FWfiPVA8Nj14xrU,https://drive.google.com/drive/u/0/folders/1b2NhSYD7loM5AJ9nUQd5tDSyvKvey6bv,https://docs.google.com/spreadsheets/d/1hnl1hRlXFbuWZP5ZvgNEeRwRdAjSp4LHRCoVSdf_AEs,https://docs.google.com/spreadsheets/d/1VR9_i1wJ48Ww73QNKhw9BWIZCClbWGYF0k-HX0p2thY
59035,docs.google.com/spreadsheets/d/1jzQ0SLH7Cc_9Sp8fqV_X0DrXoGh4RpThdTJcpt3UZ2I,https://drive.google.com/drive/u/0/folders/1Gg_nG-Nk2D3CsxvKjX4MIMl7tNcI-Vy3,https://docs.google.com/spreadsheets/d/1WV4ohoVeL67TjHrH4EFlJa_qQQprGnybPTy0pDZP80A,https://docs.google.com/spreadsheets/d/10USl61m6hQbhKvS1Ow8_MwTwTlTbvREyOweR68-MFZg
59036,docs.google.com/spreadsheets/d/16d3o0rkLeXTFb47bR3EovHtEJl1DcpPZAzHWxu-Mxow,https://drive.google.com/drive/u/0/folders/1FhJG_Vu0wAhQ8AZ1TpdYw-eMWMThbrO2,https://docs.google.com/spreadsheets/d/1CYglYjDfSFe4VjDmCuTF3-yxEVtKo0MMqPwkkD0ePkU,https://docs.google.com/spreadsheets/d/1ubpN7i13xcknJtcuC5b5M0a-kCZ0TpChM178MTaHEuI
59037,docs.google.com/spreadsheets/d/1LO9tIsisIxnoWowXqRQ5S7ws6u6mdvNynEQCIHPAubI,https://drive.google.com/drive/u/0/folders/1V_n_ANXbllOh5jINvYn3pHNILgy6kV-V,https://docs.google.com/spreadsheets/d/1HwK4l7AU01xs00ZcvJW3a8jjSQcU7cOlKVewKcWovjY,https://docs.google.com/spreadsheets/d/1tRg7PHbwRzzwgDGdE5639eVZ4vGpEO4p0_kjhRzK95I
59038,docs.google.com/spreadsheets/d/1jVU2VjNzWAVQ16owcIuHqnAuDVy_FuVrAsdfhyRpRWU,https://drive.google.com/drive/u/0/folders/1Xe56jhcImiRpJrhxhzA5ZZG6oWUrokYR,https://docs.google.com/spreadsheets/d/1pSTbCFF5pzFQj6EQtXVr9sNYHsqK9Dgo5Q6jjnDfnBY,https://docs.google.com/spreadsheets/d/1ZYQlLDibZILRkXGFp4WTFsSgKu5TKiSyJbqqraI52oo
59039,docs.google.com/spreadsheets/d/1H76XKaTSZW-RiOpbowkCXO4phcRDsQj8X55FebrkuYI,https://drive.google.com/drive/u/0/folders/1cUqCRZQu5jP1yANV-S2LwYwAhxulfICJ,https://docs.google.com/spreadsheets/d/1CQA_JDXjOahCgntA8GXa3970gjlVevb-OOFpRB3KJxk,https://docs.google.com/spreadsheets/d/18vG_sRayRuY3Bb_l07kj7mbMddITFnapBSfFjhjiJXE
59040,docs.google.com/spreadsheets/d/11x2LnfT4RBMX6wwjRCpThCFAtqFJn8UkhO0HGRDMrIk,https://drive.google.com/drive/u/0/folders/1JWVSAd7dhMZCXXtswAWhm_AMv-qGFiXB,https://docs.google.com/spreadsheets/d/1eeHxi9bgPRWYCPYMQHhb7j54ms5frBetDiGeRYJMUYA,https://docs.google.com/spreadsheets/d/1tjGkB62rDEbUbxFHynDhSjim_viQD3CM9q8usyaLpGo
59041,docs.google.com/spreadsheets/d/1SMPVRLS39bi020iEoXOFJJy332fLUpi3EXCqgR2Jh98,https://drive.google.com/drive/u/0/folders/1Azc9yPts7ePjvox9ZwpRTUK_7xChZyuy,https://docs.google.com/spreadsheets/d/1tT-Itg_T1asVS5GCknpWeyFIk_rJjhhoJjhuF_xt_Gw,https://docs.google.com/spreadsheets/d/1bQLI_oRW6BTPSPKyTedzbhMRmrW7GWohotUnpHeg29E
59042,docs.google.com/spreadsheets/d/1jW3bYYh2TUnKDebSwnNPKj9mtxXcZaUSvNvoMI1P7gI,https://drive.google.com/drive/u/0/folders/1tzB6F4MoEYjnFd0yVBzQv2GVsYg717hm,https://docs.google.com/spreadsheets/d/1FnPZ49hCd6vHpJr95cLQhaCc4C79Ta_YWbx6R1wqwFs,https://docs.google.com/spreadsheets/d/17IJ4EN99tDWGDFT3OodLbl3-GjqTlcS74TdJgmKaCb4
60001,docs.google.com/spreadsheets/d/1l_Q7zWBXKcfVKHCKrteX1bjw3QIiAijom64tEvaQVgc,https://drive.google.com/drive/u/0/folders/1IJIP9Y4BjI80fFERkzBHTF8PMApKOXsM,https://docs.google.com/spreadsheets/d/1nxbxRCjn6CsiwguGaE0dx4S0ayC8zdZMF-Uh1uR17H0,https://docs.google.com/spreadsheets/d/1BKBFSGMPA2lW43A0SjBlVdq1cgv6I7rr2y4S_4CrIAE
61001,docs.google.com/spreadsheets/d/1c6d62mHGinq4zpogywdc66jTOozyZC6O3U09SHmP9VE,https://drive.google.com/drive/u/0/folders/1-vseSOACfyBfjs8qeq1qU6t4NzwW-2Is,https://docs.google.com/spreadsheets/d/1NBY1jOHDb-PXetnWVSXlIgy_L-Xa-9E6p5gF3SCJb8g,https://docs.google.com/spreadsheets/d/1HVRN_sV7G3atbgAMdcQDIbhFlCINZCR4oVwIFY7We0k
62001,docs.google.com/spreadsheets/d/17T_mgXv4DdfciTcghl0s2KcLv7LOsrjYb_T6wtexSI4,https://drive.google.com/drive/u/0/folders/16wOU2rRuF0MszecGcMiWpOsMHtZeYqBo,https://docs.google.com/spreadsheets/d/1-atdPNLQ_lRgfjH3o_vlqIg8HBJRMWMUqbvePyEWByg,https://docs.google.com/spreadsheets/d/1sbKOpzGyCj7EA7KetrR3RSpLp8vExXLOWLp9ELT6CFI
